p_value	morans_test_statistic	morans_I	gene_short_name	q_value
0.10174023555938352	1.2716979166451026	0.01011568369556278	Tbc1d4	0.2639490999385199
0.09158749090721711	1.33104263754404	0.010112952565062979	9530018F02Rik	0.2439521137286326
0.10266994404069618	1.2664839052096375	0.010103046820017125	Synj1	0.2658031297881284
0.10130039556385023	1.2741767271807942	0.010099955202849762	Bphl	0.2632213900212459
0.10203753718777075	1.2700268268694594	0.01009448816785413	9530068E07Rik	0.26451518225327914
0.10071546667819235	1.2774853951861243	0.010085006666675755	Kat14	0.2619997854648432
0.1026757740805235	1.2664513175893548	0.01008197744461191	Xpnpep1	0.2658031297881284
0.09835128888414112	1.2910031715258254	0.010081953323012151	Ddx11	0.2574803867904179
0.09748085281283393	1.2960399964297293	0.010081478477561735	Acad11	0.25545066085638357
0.10146507194594669	1.2732477425760391	0.010078581188985658	Ppp2r3c	0.2633580443755813
0.10329506211755508	1.2629973718120089	0.010076534616345782	Cnih4	0.2670385480159102
0.10141085516364746	1.2735534729497135	0.01007231964572142	Nr2c2ap	0.2633167477802089
0.10198120467632026	1.2703431914694518	0.010071686961028678	Smim26	0.2644056143863161
0.06717941783773312	1.4971323039350388	0.010064354839540653	Car9	0.19135801137988628
0.1034250122062575	1.2622745131422344	0.010062864136520418	Vti1b	0.26730096994926744
0.10371390451765797	1.2606698830821628	0.01005903318229271	6-Mar	0.2679002697840342
0.10294586765303644	1.2649430731429843	0.01005461005657135	Kremen1	0.2663189477393512
0.10261710856225707	1.266779296014552	0.010050377383400517	Palld	0.2657244509773724
0.10195057756654005	1.2705152473464776	0.010049189473251022	Wdr92	0.2643626716123953
0.06293771710048102	1.5305710782389654	0.010044374895794463	Olfr57	0.18206221427173616
0.10048797194969009	1.27877601079912	0.01003946948752583	Shkbp1	0.26165291712679384
0.10320945178960975	1.2634739475338004	0.010039322235400239	Tecpr1	0.2668906404304986
0.0818329575469503	1.3928474866693585	0.01003793130955917	Gm31659	0.22316645002738753
0.10390283525011602	1.2596222350049182	0.010036042763155133	Calm3	0.2681671830559427
0.09230173272693354	1.3267135243273371	0.010032375759007823	Gm20457	0.24536779381532595
0.10320199690134925	1.2635154610027088	0.010023396017891336	Jade3	0.2668906404304986
0.10412702926107167	1.2583808378931887	0.010018209036000716	Ing2	0.26859292814722024
0.10098768059222538	1.2759438712053357	0.010009642429252976	Ice2	0.26251769217149223
0.10373327749032625	1.2605623934938186	0.010008712066459554	Man1b1	0.26791349505161616
0.08417125977491008	1.3775491836244498	0.010008603019374878	Itgb8	0.22801083297146343
0.10412600335681406	1.2583865140687962	0.01000335285755201	Rbm4b	0.26859292814722024
0.08374942050622168	1.3802852292229566	0.010000641350200193	Gm11464	0.22709720964446753
0.09317145224588994	1.321475385636188	0.010000445961291156	Dcdc2b	0.24703167585571145
0.1044972245236481	1.2563352435546822	0.009995272788034438	Stam	0.26925761883084487
0.10497915311064808	1.2536800935482597	0.009992343656492781	Stat5b	0.27006669146184914
0.1050218402410196	1.2534453377655448	0.009991339482483938	Akap8	0.27009105637028946
0.10207139187592701	1.2698367593452513	0.009986865413819223	Zbtb33	0.2645664579552951
0.10216202814731697	1.2693281334328912	0.009985130630669041	Rhbdl3	0.2647648756494026
0.10469205235289487	1.2552607882965952	0.009984774922076377	Abhd15	0.269611797243097
0.10050641085952465	1.278671324448923	0.009984470709821678	Plce1	0.2616646821227818
0.10520152338932119	1.2524579355945367	0.009981270744599112	Os9	0.2703312419889365
0.1050673465765057	1.2531951539502746	0.009976898331772975	Usp8	0.270097225601556
0.10092360545674352	1.2763064502951829	0.009976625736953095	Rp1	0.26238741518262904
0.09711952934651208	1.2981405024381247	0.009976414549749076	Ttc8	0.25469418883608874
0.10363654224506093	1.261099267549748	0.009975478969921608	Zc3h12b	0.26777403224472995
0.10061575064589529	1.2780508388533014	0.00997454613720657	Agbl2	0.2618405461568453
0.10506648945777018	1.25319986547563	0.009972729933605314	Ndufs8	0.270097225601556
0.09994562959539981	1.2818614328870892	0.009972563165442472	Kctd11	0.2604933443572837
0.10525434589097085	1.2521678953702233	0.009971939953800175	Dnajb11	0.2704289932577476
0.06684194028000155	1.4997318354697546	0.009966634386289383	Gm48163	0.19054109060406266
0.10413923819422999	1.2583132907946863	0.009966426082661064	Gsdmd	0.26859292814722024
0.08808899767957934	1.352617072746266	0.009962627501245876	Abcc3	0.23613931679735492
0.09913576505466577	1.2864916528308215	0.009959813134456338	Gm553	0.25895705610513514
0.10585817638278404	1.2488598120571677	0.009959163254407866	Ccdc50	0.27164725480780777
0.10314104771731747	1.263854945792879	0.009958021980247455	Rmdn3	0.26678715755365573
0.10441524527352482	1.256787784440954	0.009955660489638035	Hdhd2	0.2690832691810318
0.10387102837372551	1.2597985119218225	0.009950445277773464	Hist1h1e	0.26815873099037474
0.1045996917898122	1.2557699664894548	0.00994629614035786	Echs1	0.26941085318896957
0.09146410135527232	1.3317930490205807	0.009944337463688028	Dzank1	0.243692517813615
0.10492137302548682	1.2539979623910835	0.009944200812603523	Phf6	0.2699907969132452
0.10552628192090029	1.250676400698403	0.00993994702279479	Usp22	0.27098053569223535
0.10451976776507306	1.256210845714271	0.009936514485954132	Idh1	0.26926745426133886
0.10479786535080002	1.2546778473523912	0.009931488457318005	B3gnt3	0.26981036501835204
0.1056259286754217	1.2501305614932425	0.009930305114558717	Tmem223	0.27116233014366314
0.10492540147104625	1.2539757963671232	0.009928547156088147	Rnf31	0.2699907969132452
0.10644382748031467	1.245664328038006	0.009921853747751695	Me3	0.27259191078303474
0.10488339645681581	1.254206954057099	0.00992042622838524	Mthfd2l	0.26995662100489753
0.08152378791086723	1.394894765594896	0.009916438402776185	Ggt7	0.22271196636415616
0.10536995934366701	1.251533447009893	0.009909709264917178	Pole3	0.2706530644688315
0.10394276632686777	1.2594009883491328	0.009905280060339932	Vav2	0.26823341277404356
0.10584426800093341	1.2489358553713834	0.009898496026683447	Unc93b1	0.27164725480780777
0.10498363113857166	1.2536554636092323	0.0098891962232339585	B630019A10Rik	0.27006669146184914
0.09104952195734244	1.3343198835012964	0.0098871178246076	1110019D14Rik	0.24269113219401103
0.10399696992748501	1.259100760329451	0.009875009086340692	Zfp553	0.26833645075181
0.10703822710026989	1.242434063381698	0.009872197259675138	Med10	0.2736294784174858
0.10658043968664932	1.244920759026492	0.009869302609425147	Irf3	0.2727930997807662
0.10432625207027534	1.2572793352016982	0.009869219589846172	2700081O15Rik	0.2689730102395106
0.10766491932094985	1.2390422857856	0.009868112324398949	Hdac1	0.2746898395321143
0.10766641696198906	1.2390341973313395	0.00986633002182945	Rpn2	0.2746898395321143
0.10338646605642134	1.2624888606388973	0.009866200592204681	Gpr1	0.26723809164776563
0.0998717379096463	1.2822827531521972	0.00986191408708423	Csf1r	0.2604090799677655
0.10738098324788495	1.2405772336864411	0.00985822255284746	Gsk3a	0.27424989266262184
0.09408187328618797	1.3160306767307883	0.009858052660642429	St8sia2	0.2491135331962918
0.10785197677521217	1.2380326531123331	0.009857641717098659	Arpc1a	0.27507375949032065
0.09567596998102296	1.306590161021738	0.009857557810299145	Gm13938	0.25152744164101937
0.10473385424369351	1.2550304439464792	0.009855702973495905	Adgrd1	0.2696825011258503
0.07017042995257833	1.47452288777625	0.009853890896053635	Cd244a	0.19795791262473583
0.1065610980624856	1.2450259920699052	0.009852979926085399	Lrrc1	0.2727807381561408
0.10681770283979626	1.2436309884985677	0.009850726032062	Tpra1	0.2732515460369693
0.10100367705673625	1.2758533788918316	0.00984435609556777	Zbtb11os1	0.2625198967737342
0.10272673399854883	1.2661665290099202	0.00984343624143446	Zfp414	0.26589843279684966
0.10824409946878227	1.235920277222873	0.009842793433042974	Safb2	0.2756997747580895
0.10750052564251229	1.2399306358557112	0.009841164828818715	Zfp281	0.2743635275631098
0.08212161809819381	1.3909412718069265	0.009836774994819497	Gm13571	0.22380542626117955
0.10792781852729341	1.2376236606352284	0.0098354119936595	Brd7	0.2751925128672727
0.10724638516390352	1.2413058881860957	0.009831888974277893	Rnf44	0.2739753060513583
0.10546656561024483	1.2510036898819783	0.009831032494638922	Numbl	0.2708641937116781
0.10789154306163476	1.2378192578216725	0.009829529816567205	Atxn3	0.2751373402427823
0.10749329018871902	1.2399697572645665	0.009824105562701347	Efl1	0.2743635275631098
0.1083625523607318	1.2352832516951346	0.009823262632444027	Zdhhc14	0.27592669963758815
0.10641925029652911	1.2457981727458276	0.009819962609470914	Ttc33	0.27256610543995885
0.1051808263057741	1.2525716088279717	0.009819127970249083	Tet1	0.2703150112208963
0.10608187934230101	1.2476377192458314	0.009818914778242	Zfp868	0.2721098643555175
0.10823322370750522	1.2359787909123796	0.009811202845721132	Magi2	0.2756997747580895
0.1080340332403546	1.2370512233757873	0.00981019805688454	Dnpep	0.275388625280573
0.10513597889139763	1.252817976886378	0.00980735913240241	Rps27rt	0.27023670111057035
0.08940887146703393	1.3444041179386996	0.009805606957567643	Hist1h2ae	0.23913183792911732
0.09070627169515147	1.3364184370395646	0.00980539579261448	Hist1h3a	0.2419477492626312
0.10504382047181553	1.2533244855004013	0.00979823952876861	Nelfcd	0.270097225601556
0.07022067556207275	1.4741494709541834	0.009794656281209426	Gm35455	0.19801651016931676
0.10583866604293285	1.2489664858095544	0.009787123748210592	Icosl	0.27164725480780777
0.10807456214831108	1.2368329022873827	0.009785112027382947	Suclg2	0.2754225076731088
0.10867575131506126	1.2336013153877925	0.009784794088455511	Camsap1	0.2763413130948327
0.10958598256424977	1.2287329041070798	0.009783778084778098	Ndufa6	0.27815756114593104
0.10903024220958697	1.2317018342019557	0.00977823700093972	Colgalt1	0.27695154902886576
0.10653050989257494	1.245192442965459	0.009774452398398283	Adam32	0.2727431491696362
0.09015787961576503	1.3397834454085427	0.009773730302578054	Srsf12	0.24075829849943675
0.10854629453791219	1.234296098888217	0.009771923461151445	Socs7	0.2763413130948327
0.11001977848459236	1.2264229420151274	0.009765481465798934	Psmb3	0.27882137563042525
0.11001323238804354	1.226457751343948	0.009762078351091297	Prkd2	0.27882137563042525
0.09092437837617103	1.335084301745694	0.009759982772697543	Atp13a5	0.24246070936826314
0.10862898612104564	1.2338522314867615	0.009758784632356242	Tmem219	0.2763413130948327
0.09905786267356187	1.2869384983272012	0.009751539820966545	A830018L16Rik	0.2588609075274474
0.09632728989928943	1.3027662398642366	0.009751203565937802	Hopx	0.25300132482045473
0.10919676654852971	1.2308110731409214	0.009750759925668002	Ehmt2	0.27726213978288705
0.11032117213474534	1.224821866568379	0.009750441055527484	Ywhah	0.279455778529049
0.07894873597778855	1.4121782874564206	0.00975013812443125	Ppp1r1a	0.21727663106507925
0.10981435721010513	1.2275159933055408	0.009748406269314908	Zdhhc17	0.2784916989312394
0.10347667971460982	1.261987291308467	0.009747507194118557	Rec8	0.26739773832767677
0.10249428911278537	1.2674663782930737	0.009746755243380955	Tmem232	0.26551614559716463
0.06168176665630093	1.540807952839723	0.009746327451945294	Ccdc120	0.17899819416694382
0.10912372332670739	1.231201670875895	0.00974296801016866	Socs6	0.2771141079940717
0.08683946217188382	1.3604773227142115	0.00973855634287032	Gm28526	0.2334889673072379
0.10742779180253449	1.2403239871749432	0.009735690578748723	Gsto2	0.2743204576123213
0.11048113072144755	1.223973402064093	0.009731341164706012	Ube3c	0.2797297702277815
0.11032831475576277	1.2247839613261295	0.009730910460088964	Atp8a1	0.279455778529049
0.10260804133151685	1.2668299998946333	0.009728095346286585	Ftl1-ps1	0.2657244509773724
0.11037114285539425	1.2245567133856232	0.009721622796688005	Rmdn1	0.2795265928661878
0.024037489283625712	1.97670505961384	0.009715192725913114	Dlk2	0.08428141877715212
0.10712302248950324	1.2419742984636903	0.009711565745451173	Poglut2	0.2737717816091356
0.10621320972321863	1.2469211265294042	0.009708884182759621	Ak7	0.2722528006571287
0.07421640098929337	1.445089307455106	0.009708148734253668	4632411P08Rik	0.20719526056672322
0.11079196820384153	1.22232714921037	0.009707214284929525	Txlng	0.2803657278308575
0.10257327725274322	1.2670244305265301	0.009704030755251081	S100b	0.26568415220060826
0.07215090916901812	1.4599572684628717	0.009703825025013131	Gm9895	0.2025124694566514
0.08981767811655533	1.3418786163012535	0.009689505789563605	Snph	0.23998619695193896
0.10963820665692413	1.2284544638037802	0.009689367383497403	Xpo5	0.27815756114593104
0.10366720981767842	1.260929025252366	0.009688202004306961	Gm36595	0.2678164572488869
0.11032257182102811	1.2248144384215198	0.009683894027503534	Prkaca	0.279455778529049
0.11125756688363368	1.2198674317551332	0.009679962709354447	Cdip1	0.2813589806880426
0.1092271576435735	1.230648612437908	0.009676654851681992	Ptprs	0.2773018479506012
0.11167344333023774	1.217676615939541	0.009675919246595839	Samhd1	0.2821784802095011
0.10898359233453261	1.2319515459582826	0.009675453331316716	Msh5	0.27687046697015943
0.1098027892214649	1.227577590466409	0.009672626354217036	Msh2	0.2784916989312394
0.11209003284362615	1.2154878876122994	0.00966630020485914	Tsn	0.2829597841528302
0.11195547839997064	1.2161941890706605	0.009664562365912299	BC031181	0.2827770931851986
0.09791405280678092	1.2935291595159282	0.00966362527198685	A330015K06Rik	0.2564428661849047
0.056367155383421755	1.586022036564813	0.009660358056332334	Olfr457	0.16672437761481965
0.11186568082186132	1.216665891129546	0.00965886565932993	0610012G03Rik	0.2825882545905829
0.11085739938338136	1.2219810353699083	0.009658379477597172	Rnf41	0.2804935437083617
0.11158167029457182	1.2181595689170162	0.009652428734644156	Ncaph2	0.28202240910677245
0.09913033616973528	1.2865227844097709	0.009647047806392072	Slc4a11	0.25895705610513514
0.1115146549586586	1.2185124147799404	0.009644068792199421	Epo	0.2819288458988441
0.1076722209752949	1.239002851803231	0.00963796219358439	Wrap73	0.2746898395321143
0.11053155071843727	1.2237061430473755	0.009635821132974608	Gnpnat1	0.27981973856625797
0.11239836416613594	1.213871681302196	0.00963118402714851	Pcsk7	0.2836289503598949
0.10911486653037648	1.2312490452563392	0.009629314657046643	Pwp2	0.2771141079940717
0.11143733656334691	1.2189196963816082	0.009618391452791336	Cluap1	0.2817712692199666
0.11317182917444618	1.2098312342424598	0.009613487901100184	Csnk1d	0.2853126170858456
0.09850383483112607	1.2901238229098095	0.009612267237600178	Agap2	0.2577361613753726
0.10639598457130543	1.2459248959573679	0.009599348432381624	Zfhx4	0.2725629886610849
0.11309154197455343	1.2102497220324495	0.00959268375581013	Ndufaf4	0.2852249717557602
0.10883263127783653	1.232760151239697	0.009586779693088628	Zfp395	0.2765243268625971
0.1070767395924576	1.242225214140236	0.00958516335765913	Ydjc	0.27369070901814324
0.11375454029818043	1.2068002478545306	0.009583072788915353	Flt4	0.2865126750616237
0.11278289740415473	1.2118604734448395	0.009581987868643387	Strada	0.2845228992760564
0.11314549493848554	1.209968475063733	0.009572793944798983	Gfod2	0.2853126170858456
0.08774620993233914	1.3547650665524564	0.009572321616623374	Gm38250	0.23542185385357964
0.09282426915598486	1.3235620426497943	0.009570806269289205	Cyp2j8	0.24638943904856425
0.10985176631219433	1.227316829405909	0.009567565061029914	L1cam	0.278548988448714
0.10501371574001467	1.2534900127382982	0.009563818927551607	Lmod1	0.27009105637028946
0.1066236408417131	1.2446857618866836	0.0095637564403044	Arhgap20os	0.27282937338710606
0.10554285557839559	1.2505855886460049	0.009559798051608316	Exoc8	0.2709860751682969
0.11327934422111492	1.2092711560626517	0.009556767851707691	Atp9a	0.28550708411427955
0.11443988066715102	1.2032495607667777	0.009555324976879801	Elk4	0.28785312951966247
0.11315795545916882	1.2099035342432107	0.009553313041374783	Tead2	0.2853126170858456
0.1100333544941477	1.2263507553658182	0.00955257675949113	Mex3b	0.27882137563042525
0.11121845608409911	1.2200737668034463	0.00955083435940082	Rab3d	0.28133135769247897
0.11377893168993729	1.2066736170479315	0.009547189287830367	Ap1s1	0.28653571529685845
0.11414652908018451	1.2047675298998677	0.009544251792675758	Trip10	0.28730748622391916
0.11040637839464719	1.2243697993372733	0.009543419034816142	Mthfs	0.27957816175187705
0.11457878188482377	1.2025317725822806	0.009543040572552786	Dpp8	0.2881125553551508
0.11419521269882434	1.2045154208643094	0.009542808517209006	Abhd5	0.28736199290879544
0.11473305679945085	1.2017352645685306	0.00952959406161647	Atl3	0.28824342002930736
0.11433851533035656	1.2037737694621327	0.009525345581402299	Ldlr	0.28767515361594326
0.11334491719456533	1.2089297528889549	0.009524847302604241	Dgcr8	0.2856200454531865
0.11301375906345282	1.2106553587447233	0.009524124601154378	Mtfr2	0.28506704631182533
0.11177914525986053	1.2171207142672238	0.009519366698011822	Lnx1	0.28240760664645137
0.10997116939229593	1.2266814597452915	0.009517727982492123	Gm28154	0.27881414500498874
0.11463089257557973	1.2022626442924322	0.009512448140064463	Gigyf1	0.2881125553551508
0.11399194223736356	1.2055685688418563	0.009507612878787545	Miga1	0.286956815084468
0.11516070794325022	1.1995313148183404	0.009505069341988616	Gtpbp2	0.2890087886794759
0.11556700731449258	1.1974427878106984	0.009499103818949627	Polr2m	0.2897962962233881
0.11467470350707949	1.2020364478894314	0.009498856642347673	Tmem106b	0.2881394382470566
0.11490054852322235	1.2008713816089478	0.009497410812538569	Ranbp3	0.2885822165584154
0.1151539159700893	1.1995662725157414	0.00949559633966143	Clns1a	0.2890087886794759
0.11539328814880861	1.198335128056696	0.009493652786343973	Phf23	0.28943790196599356
0.11210307562835167	1.215419455825674	0.009483599791374241	Zbtb39	0.2829597841528302
0.11573696874388593	1.1965706716730669	0.009482347600505555	Dstyk	0.28995172617337384
0.11460872707275432	1.2023771085060195	0.009480141873547353	Zcchc10	0.2881125553551508
0.10831824387750275	1.2355214787396973	0.009477021358798531	Nup37	0.27585124375632286
0.1156245739858708	1.1971472963262972	0.009474808655770718	Ak3	0.28979843886046397
0.1112593128400394	1.219858221904057	0.009473821228169874	Epha7	0.2813589806880426
0.07750011015265071	1.4220896731420907	0.009473405977715638	Ano4	0.21412798966012941
0.11566058962366925	1.1969624800994967	0.009472665833931544	Spr	0.2898376354027611
0.11419875975042305	1.2044970553828538	0.009466455427707379	Trappc1	0.28736199290879544
0.11368145081463071	1.207179816510407	0.009465904283928671	Tapbpl	0.2863669567090074
0.11599241687736679	1.1952616103662999	0.009463679962401314	Mospd2	0.2904368536091466
0.11641048738054349	1.1931235880696955	0.009457357109452839	Trak2	0.290956038879649
0.07984874459806934	1.4060897044304759	0.009455998927307498	Snhg7os	0.2194964685887554
0.11658570155025956	1.1922291586120655	0.009452240429522607	Arhgef11	0.2913015329044569
0.11603046765346688	1.1950667917900581	0.009448600473483117	Phf10	0.29049343373497827
0.11560936186504077	1.1972253704457299	0.009447073204231451	Vps53	0.28979843886046397
0.10485408082744249	1.2543683205401883	0.009444437141564224	Tafa3	0.26991812617275224
0.11592016604789568	1.1956316568632452	0.009442826786630937	Snx14	0.2902946124703298
0.1133545533372757	1.2088795945549076	0.009442536532914264	Snx31	0.2856200454531865
0.1168005737738823	1.1911335839608164	0.009437801709221217	Nup214	0.29175457351515344
0.1146200462075974	1.2023186537303774	0.009436880777846421	Faap100	0.2881125553551508
0.10526833769574609	1.2520910861683594	0.009423693916522648	Krt14	0.2704289932577476
0.11463498438586864	1.202241515618953	0.009419968438662366	Nfkbid	0.2881125553551508
0.11694100424121512	1.1904183392825436	0.009418753276425175	Sec23b	0.292034018429935
0.11735823946594807	1.1882968484374254	0.009415103749683873	Zyg11b	0.2928814162561638
0.11665869285799858	1.1918568354672119	0.009398438447764916	Rbm48	0.29144516874691645
0.08361599230401434	1.3811527977686262	0.009395680971139521	Gm26588	0.2268335701166918
0.11450998345050323	1.2028872190248974	0.009394037517666818	Zcwpw2	0.28799092305580803
0.11386951152840334	1.2062035303225145	0.00939320699438818	Gm17036	0.2867254130206829
0.11584229308002014	1.1960306816372093	0.009385725528634526	Atcayos	0.29017691671443746
0.11791236949180939	1.1854875380992436	0.00937758051961428	Ddx52	0.29411011083778615
0.11773254007957733	1.1863982052451756	0.009376719736654411	Zdhhc8	0.2937375306445202
0.11862244856101459	1.1819012218518195	0.009370839156830665	Magoh	0.29564388300204075
0.11561807028662309	1.1971806747758038	0.009370512841592567	Lrsam1	0.28979843886046397
0.11398488784383484	1.205605141795082	0.009359501797674153	Adgrv1	0.286956815084468
0.11879141996974857	1.1810500531199284	0.009358653679907826	Ulk2	0.29581015372958974
0.11791316674328652	1.1854835029577304	0.009355953877631164	Rps6kc1	0.29411011083778615
0.11871297975469308	1.181445077774287	0.009353416512789006	Ndufa10	0.2957518728229246
0.10383512115280676	1.259997560414746	0.009345188231108048	Gm11630	0.2681028533391907
0.11877051919698416	1.1811552913277779	0.009343819158663313	Eepd1	0.29581015372958974
0.11320267692807448	1.2096705002070796	0.009341424599883687	Gm16973	0.28535211455236903
0.078620445477103	1.4144122651263495	0.009341219607899721	Shcbp1	0.21654311781008437
0.1164783293401698	1.192777156709737	0.009337114019106479	2310010J17Rik	0.29107194318095875
0.10325764620942855	1.263205623459837	0.009336299670771491	Tcf19	0.26697853862429555
0.11867714582480397	1.1816255986845219	0.009331218956875451	Blzf1	0.2957203367119005
0.11541409220753457	1.1982282139134033	0.009331115498273403	Chchd10	0.2894514598032058
0.11876730405424313	1.181171481165768	0.009329002387374219	Ulk1	0.29581015372958974
0.08900078508165313	1.3469337512593202	0.00932775053960051	Acsbg2	0.2382437706037929
0.08132382282618313	1.3962220268042562	0.009326805179818447	1700027I24Rik	0.22236604688980924
0.11732195759344247	1.188481116388827	0.00932506918284951	Tspan17	0.2928297486235477
0.11562953085351278	1.1971218574606475	0.00932373789602343	Ess2	0.28979843886046397
0.1195246275509668	1.1773664994085298	0.009314370867962989	Smim7	0.2970652418452364
0.10599305634551855	1.2481227375589383	0.009314275543417525	Selenok-ps1	0.2719562489935452
0.09751353828965442	1.295850265621489	0.009312794808348311	Fam234b	0.25550069406616033
0.11892500288927328	1.1803777538444613	0.009310505552319378	Mzt1	0.2959018917130068
0.10282196401619909	1.2656346128635039	0.009307934121713057	Gnmt	0.26610828274989595
0.12007914616099877	1.174591233275409	0.009307248745132508	Hnrnpul2	0.2981674650446887
0.11970315570785776	1.1764720088783107	0.009307100012460042	Dynll2	0.2973909883479517
0.11467633864586002	1.2020280068373688	0.009288724881757028	Riox1	0.2881394382470566
0.10600807897563971	1.2480406858002624	0.009287983244714844	Vash2	0.2719576716944315
0.11701984464573383	1.1900170537496135	0.00928052430160358	Tnfaip6	0.29215327663778173
0.11627925868075373	1.1937941071349498	0.009274875970248968	4932422M17Rik	0.2909018504493438
0.10702329766529445	1.2425150387330437	0.009270012356060979	Gm47903	0.2736285264165587
0.09306238466456687	1.3221302889370212	0.009268707351683114	A330040F15Rik	0.24686616490825058
0.1189306161563955	1.1803495149401517	0.00926597266672984	Tcte2	0.2959018917130068
0.11509912351533688	1.1998483381638243	0.009259673556919593	Cd80	0.28900857931041773
0.12045804919630236	1.1727000823634612	0.009251980121448013	Zcchc24	0.2989503499792574
0.11515546690157921	1.1995582898765853	0.009247407883417155	Pate2	0.2890087886794759
0.11849788292092124	1.1825292517452648	0.009244970834483527	Zbtb6	0.29545094909995445
0.1194545250357018	1.1777179960225594	0.009244803952585937	Gm41556	0.2969302707082897
0.11852565435854102	1.1823891944614795	0.009244706196365872	Spef1	0.29548099800762545
0.11936832352230589	1.1781504131779013	0.009239746948412517	Aimp2	0.2967552410063198
0.12160159220108135	1.1670177922200646	0.009237014922913829	Mid1	0.30119187358067284
0.11715706909521077	1.1893190590775409	0.009236661206824363	Gm5627	0.2924570289220022
0.12080083496090147	1.1709928033026664	0.00923286723745422	Zfp46	0.2996032847024759
0.10979006859672788	1.2276453305548747	0.009229576677845424	Tmem107	0.2784916989312394
0.11748513221424324	1.187652704124955	0.009225486687176779	Trmt61a	0.293159170347953
0.11994415334448097	1.175266014635702	0.009225240409777926	Tssc4	0.29791097389220517
0.1073830510186145	1.2405660448267373	0.009219734429703912	Spag6l	0.27424989266262184
0.12015739949707725	1.1742003172721889	0.009218745480201082	Rnf181	0.2983223667080387
0.11572313551246727	1.1966416195470522	0.00921183890128605	Mogs	0.28995172617337384
0.11631750905338235	1.1935986096855644	0.009210477157564562	Cyb5d1	0.2909018504493438
0.12068712742938453	1.1715587566465113	0.009207351465091987	Apol10b	0.2994002816801031
0.12099104096248221	1.1700469338082105	0.00920545475282317	Clasrp	0.2999958576667693
0.11955167802800114	1.1772309061998	0.00920526894810316	Baiap2l1	0.29709319036122916
0.1212696790093339	1.1686631903575704	0.009200500177211161	Elp1	0.30060743193174855
0.11905065989152991	1.1797458309183875	0.009191711950783735	Stoml1	0.2960438224607868
0.08351860028185584	1.3817867110458926	0.009191626117514161	Scamp5	0.22665322957464218
0.12094359063464867	1.1702828000504808	0.009190661254785753	Spata2	0.2999177669075846
0.09533470448985382	1.3086013925461435	0.009187413770701376	Gm49455	0.250875884123727
0.12165931207382451	1.1667319789886528	0.009186389062215701	Mxd1	0.3012951368974544
0.1222778699963095	1.1636750110813656	0.009183000944528914	Erap1	0.30258782547664953
0.11917532503378295	1.1791193612041975	0.009182638194367397	Trim11	0.2963146276005315
0.12235377341980916	1.1633006382115154	0.009181141418777659	Snrpb2	0.3027358008387723
0.10389345384357343	1.2596742236362772	0.009178731256319548	Gm26811	0.2681671830559427
0.12293606691470628	1.1604340412476661	0.009172858321172615	Vps35	0.3037367573338241
0.12138912423285277	1.1680706985346179	0.00917261146945778	1700112J16Rik	0.30076870708097647
0.11698928431457792	1.190172578388562	0.009167536574880003	Gm14966	0.29211577806337957
0.12172354028384395	1.1664140502219926	0.00916580880960792	Pex1	0.3014144890943769
0.08430999959763656	1.3766515682831804	0.009156658443629194	Gm4632	0.22818935384258812
0.1214402127101096	1.1678174062328552	0.009150080813801741	Tars2	0.3008317973526529
0.11246674165839096	1.213513690530573	0.009149755432669984	Arxes2	0.2837634017386275
0.12299479414021784	1.1601454595832486	0.009148843092806754	Brwd3	0.30384191686866535
0.0777690260311204	1.420239210092134	0.009144552623866058	Hes5	0.21472156026835637
0.12307837794593841	1.1597349008764872	0.00914148547893719	Ints13	0.30392856939697904
0.12265498032240113	1.1618166222225164	0.009140840442367458	Cetn2	0.3032016918885026
0.12254489743591783	1.162358692678858	0.009132032049727795	Rtca	0.30304912999644096
0.10743986853976217	1.2402586617787155	0.009132007136151019	Inmt	0.2743204576123213
0.12176018395971415	1.166232717332737	0.009129491493563027	Pex6	0.301461641972294
0.12178363904237328	1.1661166689198657	0.009120157667791971	Aacs	0.301461641972294
0.11889167899210547	1.180545417191534	0.009119498016165857	Lrwd1	0.2959018917130068
0.1235233508351377	1.1575525031268652	0.009117111277707467	4930453N24Rik	0.30478713909793687
0.09722097410728346	1.2975501886645013	0.00911240836908759	Gm31600	0.2548406986884127
0.12242108055524895	1.1629688005179162	0.00910299144329064	Gmpr2	0.3028624705444873
0.12375557584319653	1.1564157272000146	0.009102783174742356	Slc9a8	0.3053200628854922
0.1235189567631774	1.1575740271838773	0.009101843882863656	Ssbp1	0.30478713909793687
0.12273464590091536	1.1614245455845122	0.009097764646620049	Inpp5b	0.30331884551663235
0.09850010464990118	1.290145313581229	0.009092848570038805	Mpzl3	0.2577361613753726
0.12104238185173057	1.1697918016465902	0.009088591519825476	Prdm4	0.30008357315576095
0.12486027868667071	1.1510283869436857	0.009087813476393213	Wbp2	0.3075610874686606
0.10878653461936162	1.2330072233128382	0.009085293349748457	B020031H02Rik	0.2764819485181369
0.12078224222433462	1.1710853187632129	0.009082331298823484	Mus81	0.29959670191222193
0.11588481155234293	1.1958127913739152	0.0090815143834029	Lrrc45	0.29024474387067156
0.10144840231299758	1.2733417305609436	0.009071572376901427	Bmp5	0.26335114186955055
0.12268685464722558	1.1616597303043092	0.00906980702051816	Gpx7	0.3032406057598816
0.11858296871359146	1.182100219246809	0.009069588126970856	Trmt44	0.2955846788104202
